figure_category,figure_label,figure_description,cohort,endpoint,panel,score_type,mouse_treatment,n_samples,mean,median,sd,q25,q75,value_scale,raw_mean,raw_median,dataset_label,description
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",score,Lanifibranor,10,0.7056196751889745,0.7163389366567438,0.06691094946253986,0.6613573944557668,0.756205211923739,min_max_normalized_within_panel,-12.210914168545258,-11.950536827787827,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",score,disease control,10,0.9272877628393466,0.9315849297213298,0.049589916517862875,0.8946088933335312,0.9639115858847536,min_max_normalized_within_panel,-6.826462322983498,-6.722081541818119,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",score,healthy control,8,0.07492978776009362,0.07792505202438157,0.052611900182137496,0.03371284980568867,0.10871110849604346,min_max_normalized_within_panel,-27.530752781037922,-27.45799600144578,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,Lanifibranor,10,7.72894387433623,7.302364077607148,1.7656065972266513,7.142536362652581,7.513561204779696,original_score_delta_from_healthy,7.72894387433623,7.302364077607148,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,disease control,10,8.811512490315259,8.75471470458147,0.4319419222435948,8.531894172873429,9.127563280088324,original_score_delta_from_healthy,8.811512490315259,8.75471470458147,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,healthy control,8,-4.440892098500626e-16,0.15561652456938369,0.6460172956602712,-0.39656480890171597,0.33670445139837657,original_score_delta_from_healthy,-4.440892098500626e-16,0.15561652456938369,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",score,Lanifibranor,10,0.6438826343632679,0.6129925865470272,0.12785338788006176,0.6014189353915727,0.6282860660016014,min_max_normalized_within_panel,-18.563774803339236,-18.99035460006832,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",score,disease control,10,0.7222749927646002,0.7181620780634672,0.031278336982324115,0.7020269096103937,0.7451612712131104,min_max_normalized_within_panel,-17.481206187360208,-17.538003973093996,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",score,healthy control,8,0.08420435686876793,0.09547306186090415,0.04678023972555332,0.05548779316101181,0.10858623496845307,min_max_normalized_within_panel,-26.292718677675467,-26.137102153106085,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,Lanifibranor,10,10.543796723190093,9.95519343379912,2.3907611850596924,9.757467108274424,10.253173763351294,original_score_delta_from_healthy,10.543796723190093,9.95519343379912,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,disease control,10,12.038117451141728,11.948609372701327,0.5837086994239261,11.650131504733078,12.461852054862328,original_score_delta_from_healthy,12.038117451141728,11.948609372701327,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,healthy control,8,-8.881784197001252e-16,0.22622722279569984,0.8669585487879008,-0.5331746876571835,0.4448529522192324,original_score_delta_from_healthy,-8.881784197001252e-16,0.22622722279569984,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",score,Lanifibranor,10,0.6452363533416094,0.6138954078951847,0.12729917964596169,0.6033672132804324,0.6297617569641227,min_max_normalized_within_panel,-33.672500369917046,-34.26110365930802,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",score,disease control,10,0.7248033983417356,0.7200374246307875,0.031080326656307895,0.7041445834836759,0.7473656968173534,min_max_normalized_within_panel,-32.17817964196541,-32.26768772040581,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",score,healthy control,8,0.08381822358292099,0.09586398543293106,0.046162332205087094,0.05542864591581639,0.10750499591069687,min_max_normalized_within_panel,-44.21629709310714,-43.99006987031144,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Raw mouse orthologues
scored with reconstructed human PLSR",delta_from_healthy,Lanifibranor,10,8.958798900457506,9.002758830039403,2.258645873495161,7.332898956562279,10.117362111633629,original_score_delta_from_healthy,8.958798900457506,9.002758830039403,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Raw mouse orthologues
scored with reconstructed human PLSR",delta_from_healthy,disease control,10,12.083730771753277,12.13022193324337,1.2618465517241197,11.16083516702018,12.344341577189939,original_score_delta_from_healthy,12.083730771753277,12.13022193324337,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Raw mouse orthologues
scored with reconstructed human PLSR",delta_from_healthy,healthy control,8,-4.440892098500626e-16,0.05494718667173348,0.9619173447252888,-0.4889084801635448,0.8064014401393291,original_score_delta_from_healthy,-4.440892098500626e-16,0.05494718667173348,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Raw mouse orthologues
scored with reconstructed human PLSR",score,Lanifibranor,10,0.6720118128805953,0.6747724745039807,0.14184183284824023,0.5699061084068463,0.7447690039357235,min_max_normalized_within_panel,-5.475824425863988,-5.43186449628209,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Raw mouse orthologues
scored with reconstructed human PLSR",score,disease control,10,0.8682559737523341,0.8711755954754127,0.07924333326003544,0.8102985906853033,0.8846222021801619,min_max_normalized_within_panel,-2.350892554568215,-2.3044013930781233,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,Fibrosis stage,"Raw mouse orthologues
scored with reconstructed human PLSR",score,healthy control,8,0.109403716112736,0.11285437199413477,0.06040792885040098,0.07870050772791207,0.16004532382250167,min_max_normalized_within_panel,-14.434623326321493,-14.37967613964976,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,6.025550645970191,5.9929138437649225,2.795530117958898,4.528560960321293,7.984582244372179,original_score_delta_from_healthy,6.025550645970191,5.9929138437649225,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,7.311509808106225,7.3435718997413195,1.2885611030469284,6.44020300139059,8.331362610191347,original_score_delta_from_healthy,7.311509808106225,7.3435718997413195,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,-5.328853677766254e-16,0.03690584199343139,0.9301636185418256,-0.5374232246346411,0.6821723228376912,original_score_delta_from_healthy,-5.328853677766254e-16,0.03690584199343139,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",score,Selonsertib,10,0.6498177541272006,0.6471414861134177,0.2292377724142372,0.5270622958115524,0.8104613604406479,min_max_normalized_within_panel,-4.675306394744235,-4.707943196949502,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",score,disease control,5,0.7552683847070559,0.7578975255695184,0.10566399373932742,0.6838198854840578,0.8388978841849968,min_max_normalized_within_panel,-3.3893472326082006,-3.3572851409731053,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",score,healthy control,10,0.15571332692829326,0.15873966277540022,0.07627484838223784,0.11164379533302231,0.2116525073668628,min_max_normalized_within_panel,-10.700857040714425,-10.663951198720994,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,7.3654474982074785,7.311834897486504,3.4224250374655316,5.555122709664167,9.789585117818536,original_score_delta_from_healthy,7.3654474982074785,7.311834897486504,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,8.938499399832343,9.011495350289255,1.5718291530509434,7.831534138583894,10.185652662266925,original_score_delta_from_healthy,8.938499399832343,9.011495350289255,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,0,0.06378674850191501,1.1457770017178701,-0.6721537273050835,0.8367226260210918,original_score_delta_from_healthy,0,0.06378674850191501,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",score,Selonsertib,10,0.6507766949197118,0.6471877568035915,0.2291041938153663,0.5295898181633597,0.8130534691247584,min_max_normalized_within_panel,-16.622700140518155,-16.67631274123913,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",score,disease control,5,0.7560800350385596,0.7609665345814691,0.10522148680629892,0.68197749634636,0.8395670477930812,min_max_normalized_within_panel,-15.049648238893292,-14.97665228843638,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",score,healthy control,10,0.15771844157784407,0.16198845813968438,0.07670067668309126,0.11272308415483268,0.21373038065119743,min_max_normalized_within_panel,-23.988147638725636,-23.92436089022372,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,-0.031294161156154486,0.4091650552922914,2.6914609327199317,-1.6652262997543534,0.4980393915471737,original_score_delta_from_healthy,-0.031294161156154486,0.4091650552922914,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,-1.7999485967413655,-1.8727953476989825,3.539627208468442,-3.3388087136220648,-0.6454325565020156,original_score_delta_from_healthy,-1.7999485967413655,-1.8727953476989825,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,2.4868562070734513e-15,-0.18254201180513974,1.902590406586156,-0.7562476745038307,0.9356957979221683,original_score_delta_from_healthy,2.4868562070734513e-15,-0.18254201180513974,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",score,Selonsertib,10,0.5387579695831586,0.5761178084241624,0.22829025466661698,0.40016751876372336,0.5836561474021872,min_max_normalized_within_panel,-35.11090782009168,-34.67044860364324,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",score,disease control,5,0.38874034658576595,0.38256147059853624,0.3002318878281235,0.2582139236649726,0.4866666280482959,min_max_normalized_within_panel,-36.879562255676895,-36.95240900663451,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with reconstructed human PLSR",score,healthy control,10,0.5414123465919668,0.5259290966381065,0.16137809884792884,0.47726726757384164,0.6207782513321352,min_max_normalized_within_panel,-35.07961365893553,-35.26215567074067,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,4.053250038158558,3.9363921745039843,1.9416450924240571,3.0656657217423886,5.496019060994747,original_score_delta_from_healthy,4.053250038158558,3.9363921745039843,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,4.958031202389322,5.126323617857274,0.9064566857714337,4.227192815507994,5.638501146073999,original_score_delta_from_healthy,4.958031202389322,5.126323617857274,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,-1.4210746294984756e-15,0.08518910820643377,0.6611534601264928,-0.34053802674650147,0.47012873123581134,original_score_delta_from_healthy,-1.4210746294984756e-15,0.08518910820643377,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",score,Selonsertib,10,0.6463091355035662,0.6324634960493953,0.23005142364342138,0.5292974432813733,0.8172523573040635,min_max_normalized_within_panel,-20.66547373360821,-20.782331597262782,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
